Airport_ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
CAI,ABV,3435.06
CAI,ACC,4282.92
CAI,ADD,2473.54
CAI,AHB,1743.5
CAI,ALG,2705.73
CAI,AMM,472.369
CAI,AMS,3287.3
CAI,ASM,1818.45
CAI,ASW,698.841
CAI,ATH,1107.18
CAI,ATZ,344.121
CAI,AUH,2377.97
CAI,BAH,1929.8
CAI,BCN,2906.15
CAI,BEN,1082.15
CAI,BEY,563.352
CAI,BGW,1262.05
CAI,BKK,7279.77
CAI,BOM,4341.42
CAI,BRU,3208.61
CAI,BUD,2187.63
CAI,CAN,7991.46
CAI,CDG,3210.46
CAI,CGK,8948.87
CAI,CMN,3683.73
CAI,CPH,3197.28
CAI,DAR,4197.54
CAI,DME,2858.5
CAI,DMM,1843.67
CAI,DOH,2057.57
CAI,DXB,2415.45
CAI,EBB,3346.49
CAI,EBL,1350.43
CAI,ELQ,1283.31
CAI,FCO,2150.78
CAI,FRA,2921.71
CAI,GVA,2824.4
CAI,HBE,186.102
CAI,HMB,421.515
CAI,HRG,402.086
CAI,IST,1262.95
CAI,JED,1216.66
CAI,JFK,9016.47
CAI,JNB,6264.99
CAI,JUB,2807.73
CAI,KAN,3097.86
CAI,KRT,1620.17
CAI,KWI,1601.91
CAI,LCA,567.986
CAI,LHR,3532.65
CAI,LOS,3931.38
CAI,LXR,511.15
CAI,MAD,3349.65
CAI,MAN,3743.8
CAI,MCT,2756.07
CAI,MED,1026.77
CAI,MUC,2623.17
CAI,MXP,2616.78
CAI,NBO,3544.81
CAI,PEK,7532.89
CAI,RMF,595.976
CAI,RUH,1611.72
CAI,SAH,2088.52
CAI,SHJ,2427.39
CAI,SSH,375.88
CAI,SXF,2873.83
CAI,TIP,1752.56
CAI,TUN,2096.09
CAI,VIE,2365.39
CAI,YYZ,9228.25
CAI,ZRH,2744.74
CAN,CAI,7991.46
CDG,CAI,3210.46
CDG,LXR,3675.54
CGK,CAI,8948.87
CMN,CAI,3683.73
CPH,CAI,3197.28
DAR,CAI,4197.54
DAR,HRE,1511.15
DME,CAI,2858.5
DMM,CAI,1843.67
DMM,HBE,2018.89
DOH,CAI,2057.57
DXB,CAI,2415.45
DXB,SIN,5846.66
EBB,CAI,3346.49
EBL,CAI,1350.43
ELQ,CAI,1283.31
FCO,CAI,2150.78
FRA,CAI,2921.71
GVA,CAI,2824.4
HBE,ATH,941.539
HBE,BEY,632.377
HBE,CAI,186.102
HBE,DMM,2018.89
HBE,HRG,576.059
HBE,IST,1154.81
HBE,JED,1393.12
HBE,KWI,1766.34
HBE,MED,1211.93
HBE,RUH,1794.37
HBE,SSH,560.156
HER,ATH,309.069
HMB,CAI,421.515
HMB,KWI,1626.68
HRE,DAR,1511.15
HRG,CAI,402.086
HRG,HBE,576.059
HRG,IST,1633.95
IST,CAI,1262.95
IST,HBE,1154.81
IST,HRG,1633.95
IST,KBP,1021.97
IST,SSH,1565.27
JED,CAI,1216.66
JED,HBE,1393.12
JED,LXR,792.503
JED,SSH,849.042
JFK,CAI,9016.47
JIB,ADD,556.042
JNB,CAI,6264.99
JUB,CAI,2807.73
KAN,CAI,3097.86
KBP,IST,1021.97
KGL,ADD,1549.99
KGL,BJM,176.154
KRT,CAI,1620.17
KUL,BKK,1220.57
KWI,CAI,1601.91
KWI,HBE,1766.34
KWI,HMB,1626.68
KWI,LXR,1555.72
KWI,SSH,1331.66
LAD,ADD,3456.99
LCA,CAI,567.986
LHR,CAI,3532.65
LHR,LXR,4004.88
LOS,CAI,3931.38
LXR,CAI,511.15
LXR,CDG,3675.54
LXR,JED,792.503
LXR,KWI,1555.72
LXR,LHR,4004.88
MAD,CAI,3349.65
MAN,CAI,3743.8
MCT,CAI,2756.07
MED,CAI,1026.77
MED,HBE,1211.93
MUC,CAI,2623.17
MXP,CAI,2616.78
NBO,CAI,3544.81
PEK,CAI,7532.89
RHO,ATH,404.483
RMF,CAI,595.976
RUH,CAI,1611.72
RUH,HBE,1794.37
RUH,SSH,1269.23
SAH,CAI,2088.52
SHJ,CAI,2427.39
SIN,DXB,5846.66
SSH,CAI,375.88
SSH,HBE,560.156
SSH,IST,1565.27
SSH,JED,849.042
SSH,KWI,1331.66
SSH,RUH,1269.23
SXF,CAI,2873.83
TIP,CAI,1752.56
TUN,CAI,2096.09
VIE,CAI,2365.39
YYZ,CAI,9228.25
ZRH,CAI,2744.74
ACX,NAY,1950.84
ACX,PVG,1781.57
AKL,MEL,2637.36
AKL,SYD,2159.58
AMS,BCN,1241.14
AMS,BLQ,988.464
AMS,CDG,398.27
AMS,CPH,633.385
AMS,FCO,1296.82
AMS,FRA,366.573
AMS,LHR,370.449
AMS,MAD,1460.65
AMS,PVG,8910.45
AOG,PVG,1111.69
AQG,SHA,414.642
AQG,WUH,272.691
AVA,NAY,1791.9
BAV,NAY,549.723
BAV,NKG,1261.45
BAV,SHA,1456.11
BAV,SJW,476.579
BCN,AMS,1241.14
BFJ,NAY,1717.63
BHY,KMG,760.945
BHY,PVG,1639.26
BKK,CTU,1907.29
BKK,KMG,1290.31
BKK,NGB,2783.54
BKK,PVG,2897.1
BLQ,AMS,988.464
BNE,SIN,6142.69
BSD,KMG,378.795
CAN,HFE,1012.26
CAN,HGH,1038.36
CAN,HIA,1287.92
CAN,HYN,994.951
CAN,KHN,661.541
CAN,KMG,1068.1
CAN,LHW,1729.35
CAN,LJG,1364.14
CAN,LUM,1504.76
CAN,NAY,1845.53
CAN,NGB,1081.22
CAN,NKG,1077.8
CAN,NRT,2944.43
CAN,PVG,1203.09
CAN,SHA,1175.6
CAN,TAO,1584.58
CAN,TNA,1543.45
CAN,TYN,1597.43
CAN,WNZ,908.345
CAN,WUH,826.786
CAN,WUX,1142.39
CAN,XIY,1306.01
CAN,XMN,507.057
CCU,KMG,1496.66
CDG,AMS,398.27
CDG,PEK,8188.75
CDG,PVG,9266.44
CEI,KMG,652.442
CGK,PVG,4445.97
CGO,DLC,844.99
CGO,HGH,781.29
CGO,KMG,1482.97
CGO,NGB,886.551
CGO,NKG,560.227
CGO,PVG,833.075
CGO,SHA,791.21
CGO,URC,2485.61
CGO,XNN,1090.04
CGQ,PEK,867.817
CGQ,PVG,1469.04
CGQ,XIY,1798.37
CHC,SYD,2125.96
CHG,DLC,300.984
CIF,HET,609.099
CIF,HRB,697.891
CIF,NAY,345.015
CIF,NKG,1166.78
CIF,TSN,370.095
CIH,NAY,485.916
CIH,TYN,172.491
CIH,WUH,615.747
CJJ,HGH,973.931
CJU,NGB,627.969
CJU,PEK,1144.05
CJU,PVG,513.091
CJU,WNZ,823.348
CKG,CZX,1277.26
CKG,HFE,1043.29
CKG,KMG,630.694
CKG,NAY,1428.09
CKG,NGB,1429.45
CKG,NKG,1188.77
CKG,PVG,1461.21
CKG,SHA,1416.91
CKG,TNA,1261.86
CKG,TXN,1121
CKG,TYN,1049.74
CKG,WNZ,1398
CKG,WUX,1333.22
CKG,XIY,562.003
CKG,XNN,869.498
CKG,ZAT,387.776
CMB,KMG,3156.15
CMB,MLE,777.678
CNX,KMG,814.468
CNX,PVG,2673.97
CPH,AMS,633.385
CSX,ICN,1607.35
CSX,KMG,1078.37
CSX,KWE,659.828
CSX,LZH,584.684
CSX,NAY,1321.56
CSX,NGB,821.712
CSX,NKG,671.722
CSX,PVG,891.812
CSX,SHA,852.043
CSX,WUX,786.199
CSX,XIY,814.826
CSX,YNZ,884.899
CTS,PVG,2180.53
CTU,BKK,1907.29
CTU,CZX,1511.04
CTU,DCY,400.238
CTU,DIG,517.321
CTU,DLU,653.341
CTU,HFE,1276.31
CTU,HGH,1580.22
CTU,JZH,254.186
CTU,KGT,217.34
CTU,KHN,1169.29
CTU,KMG,617.123
CTU,LHW,660.825
CTU,LXA,1263.35
CTU,NAY,1522.31
CTU,NGB,1683.58
CTU,NKG,1423.95
CTU,PVG,1703.89
CTU,SHA,1659.06
CTU,TAO,1647.71
CTU,TNA,1409.95
CTU,TXN,1378.03
CTU,TYN,1127.36
CTU,WUH,981.181
CTU,WUX,1572.16
CTU,XIY,622.766
CTU,XNN,684.576
CZX,CKG,1277.26
CZX,CTU,1511.04
CZX,DLC,799.487
CZX,DYG,947.215
CZX,KWL,1207.3
CZX,NAY,926.005
CZX,PEK,951.606
CZX,SZX,1187.99
CZX,XIY,1063.33
CZX,XMN,835.897
DAC,KMG,1275.46
DAD,KMG,1146.53
DAT,NAY,249.72
DAT,PVG,1243.42
DAX,PVG,1367.23
DCY,CTU,400.238
DDG,TAO,539.969
DEL,PVG,4291.48
DIG,CTU,517.321
DIG,JHG,656.261
DIG,KMG,440.862
DIG,LXA,872.125
DLC,CGO,844.99
DLC,CHG,300.984
DLC,CZX,799.487
DLC,KMG,2326.66
DLC,LDS,1147.76
DLC,LYA,939.305
DLC,LYG,543.151
DLC,NKG,839.007
DLC,NRT,1699.92
DLC,PEK,442.546
DLC,PVG,870.135
DLC,TAO,317.227
DLC,XIY,1244.23
DLU,CTU,653.341
DLU,JHG,411.151
DLU,KMG,269.202
DNH,XIY,1385.02
DPS,PVG,4491.78
DQA,TAO,1230.48
DSN,HRB,1501.77
DSN,KMG,1726.01
DSN,NAY,559.71
DSN,XIY,569.325
DTW,PEK,10646.7
DTW,PVG,11461.8
DXB,KMG,4760.2
DYG,CZX,947.215
DYG,NKG,858.633
DYG,PVG,1115.53
DYG,XIY,615.35
ENH,WUH,455.154
ENY,NAY,691.717
ENY,XIY,254.074
FCO,AMS,1296.82
FCO,PVG,9170.23
FOC,KMG,1680.61
FOC,NKG,650.387
FOC,PVG,615.729
FOC,SHA,607.547
FOC,XIY,1410.9
FRA,AMS,366.573
FRA,PVG,8857.73
FUG,SHA,560.132
FUK,PVG,855.923
FUK,TAO,965.263
FUO,NAY,1883
GMP,SHA,866.103
GOQ,XIY,1282.78
GOQ,XNN,648.957
HAK,KHN,1135.14
HAK,KMG,963.108
HAK,PVG,1685.64
HAN,NNG,288.629
HAN,PVG,1936.86
HDG,PVG,906.515
HDG,SHA,870.216
HET,CIF,609.099
HET,HLD,1120.29
HET,HLH,1012.27
HET,NAY,404.727
HET,NKG,1192.25
HET,SHA,1370.73
HET,SJW,377.257
HET,TGO,905.291
HET,TYN,352.064
HET,WUA,441.85
HET,XIL,481.245
HET,XIY,761.611
HFE,CAN,1012.26
HFE,CKG,1043.29
HFE,CTU,1276.31
HFE,HKG,1104.94
HFE,KMG,1587.01
HFE,KWL,1017.05
HFE,PEK,925.149
HFE,PVG,433.268
HFE,TAO,573.666
HFE,TPE,838.538
HFE,TXN,245.3
HFE,XIY,849.033
HFE,XMN,808.7
HGH,CAN,1038.36
HGH,CGO,781.29
HGH,CJJ,973.931
HGH,CTU,1580.22
HGH,HKG,1094.05
HGH,HKT,3368.13
HGH,KMG,1813.37
HGH,LYG,504.539
HGH,LYI,568.02
HGH,LZO,1462.02
HGH,PEK,1149.54
HGH,SJW,1038.42
HGH,SWA,838.421
HGH,TAO,671.263
HGH,TYN,1102.12
HGH,WUH,599.561
HGH,XIY,1192.51
HGH,XMN,671.888
HIA,CAN,1287.92
HIA,HKG,1374.7
HIA,PEK,734.774
HIA,SHA,355.12
HIJ,PVG,1100.78
HKG,HFE,1104.94
HKG,HGH,1094.05
HKG,HIA,1374.7
HKG,KHN,755.649
HKG,KMG,1160.38
HKG,LJG,1465
HKG,LYG,1446.59
HKG,NGB,1124.94
HKG,NKG,1157.3
HKG,PVG,1255.67
HKG,SHA,1232
HKG,TNA,1648.56
HKG,TYN,1721.04
HKG,WNZ,935.571
HKG,WUX,1207.8
HKG,XIY,1440.49
HKG,YNT,1824.15
HKG,YNZ,1381.24
HKT,HGH,3368.13
HKT,KMG,1951.37
HKT,PVG,3533.57
HLD,HET,1120.29
HLD,NAY,1082.28
HLH,HET,1012.27
HLH,NAY,846.488
HMI,PVG,2798.44
HMI,URC,514.409
HND,PEK,2092.2
HND,SHA,1776.71
HNL,PVG,7913.63
HRB,CIF,697.891
HRB,DSN,1501.77
HRB,JGD,551.218
HRB,JNG,1419.43
HRB,NAY,1033.67
HRB,PEK,999.134
HRB,PVG,1655.35
HRB,TAO,1150.79
HRB,TGO,394.462
HRB,XIY,1932.49
HRB,YNT,999.878
HSN,NAY,1222.5
HSN,PVG,144.651
HTN,URC,997.882
HYN,CAN,994.951
HZH,KWE,235.116
ICN,CSX,1607.35
ICN,KMG,2612.84
ICN,KWL,2064.18
ICN,NKG,941.68
ICN,PVG,822.425
ICN,TAO,556.791
ICN,WUH,1348.19
ICN,XIY,1625.46
ICN,YNT,448.449
IQN,LHW,366.301
IQN,NAY,889.359
JFK,PVG,11873.7
JGD,HRB,551.218
JGN,JIC,374.904
JGN,LHW,592.187
JGN,XIY,1100.26
JGS,SHA,802.6
JGS,SZX,478.201
JGS,XIY,1019.33
JHG,DIG,656.261
JHG,DLU,411.151
JHG,KMG,412.14
JHG,LJG,525.877
JHG,TCZ,403.026
JIC,JGN,374.904
JIC,NAY,1217
JIQ,KMG,761.766
JIQ,PEK,1370.44
JIU,SHA,564.506
JMU,TAO,1442.5
JNG,HRB,1419.43
JNG,KMG,1713.5
JNG,PEK,532.738
JNG,SHA,649.891
JNZ,PVG,1109.27
JUH,NAY,1012.32
JUZ,NAY,1224.52
JXA,PEK,1324.61
JXA,TAO,1353.05
JZH,CTU,254.186
JZH,PVG,1717.39
JZH,XIY,501.543
KGT,CTU,217.34
KHG,NGQ,903.699
KHG,URC,1065.97
KHG,XIY,2944.75
KHH,KHN,828.992
KHH,NKG,1029.63
KHH,WUH,1097.24
KHN,CAN,661.541
KHN,CTU,1169.29
KHN,HAK,1135.14
KHN,HKG,755.649
KHN,KHH,828.992
KHN,KMG,1350.75
KHN,KOW,352.703
KHN,KWE,932.096
KHN,NAY,1214.82
KHN,NGB,549.544
KHN,NKG,427.973
KHN,NNG,1040.2
KHN,PEK,1248.63
KHN,PVG,622.373
KHN,SHA,583.965
KHN,SZX,723.139
KHN,TPE,675.606
KHN,WUH,268.625
KHN,XIY,917.643
KIJ,PVG,1753.69
KIX,NKG,1553.34
KIX,PVG,1307.11
KIX,TAO,1362.69
KIX,YNT,1290.93
KMG,BHY,760.945
KMG,BKK,1290.31
KMG,BSD,378.795
KMG,CAN,1068.1
KMG,CCU,1496.66
KMG,CEI,652.442
KMG,CGO,1482.97
KMG,CKG,630.694
KMG,CMB,3156.15
KMG,CNX,814.468
KMG,CSX,1078.37
KMG,CTU,617.123
KMG,DAC,1275.46
KMG,DAD,1146.53
KMG,DIG,440.862
KMG,DLC,2326.66
KMG,DLU,269.202
KMG,DSN,1726.01
KMG,DXB,4760.2
KMG,FOC,1680.61
KMG,HAK,963.108
KMG,HFE,1587.01
KMG,HGH,1813.37
KMG,HKG,1160.38
KMG,HKT,1951.37
KMG,ICN,2612.84
KMG,JHG,412.14
KMG,JIQ,761.766
KMG,JNG,1713.5
KMG,KHN,1350.75
KMG,KTM,1771.98
KMG,KWL,715.604
KMG,LHW,1270.8
KMG,LJG,320.66
KMG,LLF,880.256
KMG,LNJ,330.829
KMG,LUM,450.818
KMG,LXA,1275.92
KMG,LYA,1405.49
KMG,LZO,483.186
KMG,MDL,803.603
KMG,MFM,1134.37
KMG,MIG,725.43
KMG,NAO,708.179
KMG,NGB,1899.94
KMG,NKG,1721.67
KMG,NNG,600.878
KMG,NYT,921.495
KMG,PEK,2094.64
KMG,PVG,1965.96
KMG,REP,1303.3
KMG,RGN,1151.81
KMG,SHA,1924.64
KMG,SJW,1836.89
KMG,SYM,325.54
KMG,SYX,1009.61
KMG,SZX,1139.49
KMG,TAO,2073.68
KMG,TCZ,448.063
KMG,TPE,1841.83
KMG,TSN,2062.02
KMG,TYN,1678.11
KMG,VTE,791.905
KMG,WNZ,1808.85
KMG,WUH,1274.34
KMG,XIC,329.48
KMG,XIY,1180.75
KMG,XMN,1534.34
KMG,YBP,441.333
KMG,ZAT,260.62
KMQ,PVG,1468.56
KOJ,PVG,848.307
KOW,KHN,352.703
KOW,SHA,873.436
KRL,URC,269.055
KTM,KMG,1771.98
KUL,PVG,3796.7
KWE,CSX,659.828
KWE,HZH,235.116
KWE,KHN,932.096
KWE,PVG,1546.9
KWE,SHA,1505.68
KWE,XIY,898.982
KWL,CZX,1207.3
KWL,HFE,1017.05
KWL,ICN,2064.18
KWL,KMG,715.604
KWL,PVG,1326.95
KWL,SHA,1290.18
KWL,XIY,1033.67
LAX,PVG,10415.3
LDS,DLC,1147.76
LHR,AMS,370.449
LHR,PVG,9241.42
LHW,CAN,1729.35
LHW,CTU,660.825
LHW,IQN,366.301
LHW,JGN,592.187
LHW,KMG,1270.8
LHW,NKG,1497.86
LHW,PEK,1197.46
LHW,PVG,1779.35
LHW,SHA,1736.25
LHW,SJW,997.353
LHW,TNA,1211.92
LHW,URC,1594.34
LHW,WUH,1167.89
LHW,XIY,518.37
LJG,CAN,1364.14
LJG,HKG,1465
LJG,JHG,525.877
LJG,KMG,320.66
LJG,PEK,2119.62
LJG,SHA,2109.22
LJG,TCZ,261.838
LJG,XIY,1186.08
LLF,KMG,880.256
LLF,SZX,467.743
LNJ,KMG,330.829
LUM,CAN,1504.76
LUM,KMG,450.818
LXA,CTU,1263.35
LXA,DIG,872.125
LXA,KMG,1275.92
LXA,XIY,1776.31
LYA,DLC,939.305
LYA,KMG,1405.49
LYA,PEK,699.684
LYA,SHA,922.549
LYG,DLC,543.151
LYG,HGH,504.539
LYG,HKG,1446.59
LYG,NAY,619.811
LYG,PEK,645.005
LYG,SHA,439.961
LYG,WUH,606.551
LYI,HGH,568.02
LYI,NAY,556.158
LYI,PEK,582.419
LYI,PVG,536.777
LYI,SHA,507.128
LZH,CSX,584.684
LZH,PVG,1443.81
LZH,SHA,1408.15
LZH,SYX,656.565
LZH,WUH,871.776
LZO,HGH,1462.02
LZO,KMG,483.186
LZO,PEK,1613.15
LZO,PVG,1599.32
MAD,AMS,1460.65
MDG,TAO,1202.35
MDL,KMG,803.603
MEL,AKL,2637.36
MEL,PVG,8017.37
MEL,SIN,6033.04
MEL,WLG,2589.46
MFM,KMG,1134.37
MFM,PVG,1289.87
MFM,SHA,1265.7
MIG,KMG,725.43
MIG,PVG,1620.2
MLE,CMB,777.678
MNL,PVG,1851.44
MWX,PVG,604.043
MYJ,PVG,1063.97
NAO,KMG,708.179
NAO,PVG,1490.66
NAY,ACX,1950.84
NAY,AVA,1791.9
NAY,BAV,549.723
NAY,BFJ,1717.63
NAY,CAN,1845.53
NAY,CIF,345.015
NAY,CIH,485.916
NAY,CKG,1428.09
NAY,CSX,1321.56
NAY,CTU,1522.31
NAY,CZX,926.005
NAY,DAT,249.72
NAY,DSN,559.71
NAY,ENY,691.717
NAY,FUO,1883
NAY,HET,404.727
NAY,HLD,1082.28
NAY,HLH,846.488
NAY,HRB,1033.67
NAY,HSN,1222.5
NAY,IQN,889.359
NAY,JIC,1217
NAY,JUH,1012.32
NAY,JUZ,1224.52
NAY,KHN,1214.82
NAY,LYG,619.811
NAY,LYI,556.158
NAY,NDG,1026.68
NAY,NGB,1199.52
NAY,NNY,828.118
NAY,NZH,1090.44
NAY,SHA,1054.01
NAY,SZX,1921.71
NAY,UYN,607.562
NAY,WNZ,1382.3
NAY,WUA,818.906
NAY,XFN,925.008
NAY,XIL,460.885
NAY,XMN,1702.27
NAY,ZHA,2142.6
NBS,TSN,924.968
NDG,NAY,1026.68
NDG,TAO,1254.75
NGB,BKK,2783.54
NGB,CAN,1081.22
NGB,CGO,886.551
NGB,CJU,627.969
NGB,CKG,1429.45
NGB,CSX,821.712
NGB,CTU,1683.58
NGB,HKG,1124.94
NGB,KHN,549.544
NGB,KMG,1899.94
NGB,NAY,1199.52
NGB,PEK,1223.15
NGB,SZX,1104.35
NGB,TAO,723.157
NGB,TPE,528.547
NGB,WUH,704.336
NGB,XIY,1301.07
NGB,XMN,673.539
NGO,PVG,1456.87
NGO,TAO,1492.67
NGO,TSN,1788.19
NGQ,KHG,903.699
NGS,PVG,789.206
NKG,BAV,1261.45
NKG,CAN,1077.8
NKG,CGO,560.227
NKG,CIF,1166.78
NKG,CKG,1188.77
NKG,CSX,671.722
NKG,CTU,1423.95
NKG,DLC,839.007
NKG,DYG,858.633
NKG,FOC,650.387
NKG,HET,1192.25
NKG,HKG,1157.3
NKG,ICN,941.68
NKG,KHH,1029.63
NKG,KHN,427.973
NKG,KIX,1553.34
NKG,KMG,1721.67
NKG,LHW,1497.86
NKG,NNG,1464.51
NKG,NRT,2035.09
NKG,PEK,949.46
NKG,PUS,1009.2
NKG,PVG,287.008
NKG,SJW,819.821
NKG,SYD,8050.04
NKG,SYX,1769.88
NKG,SZX,1128.32
NKG,TAO,521.985
NKG,TGO,1345.88
NKG,TPE,776.398
NKG,TYN,877.183
NKG,XIY,988.136
NKG,XMN,803.602
NKG,YCU,817.463
NKG,ZYI,1234.64
NNG,HAN,288.629
NNG,KHN,1040.2
NNG,KMG,600.878
NNG,NKG,1464.51
NNG,PNH,1279.66
NNG,PVG,1649.65
NNG,RGN,1409.46
NNG,SHA,1615.24
NNG,SIN,2406.52
NNG,SYX,495.852
NNG,VTE,778.327
NNG,WUH,1088.5
NNG,XIY,1317.63
NNY,NAY,828.118
NRT,CAN,2944.43
NRT,DLC,1699.92
NRT,NKG,2035.09
NRT,PEK,2135.21
NRT,PVG,1795.52
NYT,KMG,921.495
NZH,NAY,1090.44
OKA,PVG,791.807
OKJ,PVG,1193.03
PEK,CDG,8188.75
PEK,CGQ,867.817
PEK,CJU,1144.05
PEK,CZX,951.606
PEK,DLC,442.546
PEK,DTW,10646.7
PEK,HFE,925.149
PEK,HGH,1149.54
PEK,HIA,734.774
PEK,HND,2092.2
PEK,HRB,999.134
PEK,JIQ,1370.44
PEK,JNG,532.738
PEK,JXA,1324.61
PEK,KHN,1248.63
PEK,KMG,2094.64
PEK,LHW,1197.46
PEK,LJG,2119.62
PEK,LYA,699.684
PEK,LYG,645.005
PEK,LYI,582.419
PEK,LZO,1613.15
PEK,NGB,1223.15
PEK,NKG,949.46
PEK,NRT,2135.21
PEK,PVG,1099.52
PEK,SEA,8679.14
PEK,SHA,1076.49
PEK,SHE,605.278
PEK,SPN,3958.78
PEK,TAO,537.99
PEK,TGO,604.695
PEK,TYN,429.481
PEK,WNZ,1408.54
PEK,WUH,1055.77
PEK,WUX,1015.41
PEK,XIY,933.541
PEK,XNN,1327.17
PEK,YNT,510.824
PER,SIN,3910.77
PNH,NNG,1279.66
PUS,NKG,1009.2
PUS,PVG,801.057
PUS,TAO,782.217
PVG,ACX,1781.57
PVG,AMS,8910.45
PVG,AOG,1111.69
PVG,BHY,1639.26
PVG,BKK,2897.1
PVG,CAN,1203.09
PVG,CDG,9266.44
PVG,CGK,4445.97
PVG,CGO,833.075
PVG,CGQ,1469.04
PVG,CJU,513.091
PVG,CKG,1461.21
PVG,CNX,2673.97
PVG,CSX,891.812
PVG,CTS,2180.53
PVG,CTU,1703.89
PVG,DAT,1243.42
PVG,DAX,1367.23
PVG,DEL,4291.48
PVG,DLC,870.135
PVG,DPS,4491.78
PVG,DTW,11461.8
PVG,DYG,1115.53
PVG,FCO,9170.23
PVG,FOC,615.729
PVG,FRA,8857.73
PVG,FUK,855.923
PVG,HAK,1685.64
PVG,HAN,1936.86
PVG,HDG,906.515
PVG,HFE,433.268
PVG,HIJ,1100.78
PVG,HKG,1255.67
PVG,HKT,3533.57
PVG,HMI,2798.44
PVG,HNL,7913.63
PVG,HRB,1655.35
PVG,HSN,144.651
PVG,ICN,822.425
PVG,JFK,11873.7
PVG,JNZ,1109.27
PVG,JZH,1717.39
PVG,KHN,622.373
PVG,KIJ,1753.69
PVG,KIX,1307.11
PVG,KMG,1965.96
PVG,KMQ,1468.56
PVG,KOJ,848.307
PVG,KUL,3796.7
PVG,KWE,1546.9
PVG,KWL,1326.95
PVG,LAX,10415.3
PVG,LHR,9241.42
PVG,LHW,1779.35
PVG,LYI,536.777
PVG,LZH,1443.81
PVG,LZO,1599.32
PVG,MEL,8017.37
PVG,MFM,1289.87
PVG,MIG,1620.2
PVG,MNL,1851.44
PVG,MWX,604.043
PVG,MYJ,1063.97
PVG,NAO,1490.66
PVG,NGO,1456.87
PVG,NGS,789.206
PVG,NKG,287.008
PVG,NNG,1649.65
PVG,NRT,1795.52
PVG,OKA,791.807
PVG,OKJ,1193.03
PVG,PEK,1099.52
PVG,PNH,2790.49
PVG,PUS,801.057
PVG,REP,2696.25
PVG,SEA,9187.83
PVG,SFO,9877.42
PVG,SGN,2746.47
PVG,SHE,1176.7
PVG,SHP,998.949
PVG,SIN,3805.88
PVG,SJW,1024.92
PVG,SVO,6850.94
PVG,SYD,7865.4
PVG,SYX,1895.68
PVG,SZX,1233.05
PVG,TAE,825.815
PVG,TAO,584.774
PVG,TNA,763.047
PVG,TOY,1543.74
PVG,TPE,676.8
PVG,TSN,975.341
PVG,TYN,1115.77
PVG,URC,3312.27
PVG,WNZ,370.93
PVG,WUH,725.326
PVG,WXN,1274.68
PVG,XIY,1273.08
PVG,XMN,817.874
PVG,XNN,1916.76
PVG,YBP,1681.06
PVG,YCU,1095.36
PVG,YNJ,1469.77
PVG,YNT,697.025
PVG,YVR,9016.08
PVG,ZHA,1586.58
PVG,ZUH,1316.06
REP,KMG,1303.3
REP,PVG,2696.25
RGN,KMG,1151.81
RGN,NNG,1409.46
SEA,PEK,8679.14
SEA,PVG,9187.83
SFO,PVG,9877.42
SGN,PVG,2746.47
SHA,AQG,414.642
SHA,BAV,1456.11
SHA,CAN,1175.6
SHA,CGO,791.21
SHA,CKG,1416.91
SHA,CSX,852.043
SHA,CTU,1659.06
SHA,FOC,607.547
SHA,FUG,560.132
SHA,GMP,866.103
SHA,HDG,870.216
SHA,HET,1370.73
SHA,HIA,355.12
SHA,HKG,1232
SHA,HND,1776.71
SHA,JGS,802.6
SHA,JIU,564.506
SHA,JNG,649.891
SHA,KHN,583.965
SHA,KMG,1924.64
SHA,KOW,873.436
SHA,KWE,1505.68
SHA,KWL,1290.18
SHA,LHW,1736.25
SHA,LJG,2109.22
SHA,LYA,922.549
SHA,LYG,439.961
SHA,LYI,507.128
SHA,LZH,1408.15
SHA,MFM,1265.7
SHA,NAY,1054.01
SHA,NNG,1615.24
SHA,PEK,1076.49
SHA,SHE,1176.76
SHA,SJW,993.478
SHA,SWA,974.624
SHA,SYX,1869.44
SHA,SZX,1208.44
SHA,TAO,570.526
SHA,TNA,734.75
SHA,TSA,681.787
SHA,TSN,952.819
SHA,TXN,337.116
SHA,TYN,1079.55
SHA,URC,3272.3
SHA,WNZ,368.339
SHA,WUH,680.893
SHA,WUS,505.294
SHA,XIY,1229.14
SHA,XMN,804.144
SHA,XUZ,475.918
SHA,YIH,942.994
SHA,YNT,689.839
SHA,YNZ,269.639
SHA,ZUH,1291.65
SHE,PEK,605.278
SHE,PVG,1176.7
SHE,SHA,1176.76
SHE,TAO,655.097
SHE,XIY,1514.62
SHP,PVG,998.949
SHP,SJW,472.954
SIN,BNE,6142.69
SIN,MEL,6033.04
SIN,NNG,2406.52
SIN,PER,3910.77
SIN,PVG,3805.88
SIN,SYD,6293.44
SIN,WUH,3445.22
SIN,WUX,3770.4
SJW,BAV,476.579
SJW,HET,377.257
SJW,HGH,1038.42
SJW,KMG,1836.89
SJW,LHW,997.353
SJW,NKG,819.821
SJW,PVG,1024.92
SJW,SHA,993.478
SJW,SHP,472.954
SJW,TAO,549.876
SJW,TPE,1591.89
SJW,XIY,681.7
SJW,ZQZ,274.036
SPN,PEK,3958.78
SVO,PVG,6850.94
SWA,HGH,838.421
SWA,SHA,974.624
SYD,AKL,2159.58
SYD,CHC,2125.96
SYD,NKG,8050.04
